Region,area,bedrooms,name,price,url,where,Latitude,Longtitude,City
sfc,,1,Boutique San Francisco 1bed/1bath,3500,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-boutique-san-francisco/6858313576.html,north beach / telegraph hill,37.798165,-122.412096,san francisco
sfc,,1,"★ Renovated Apt! Near BART, Transit, Buses, 101 & 280 Freeways! ★",2970,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-renovated-apt-near-bart/6858329302.html,glen park,37.731584,-122.439556,daly city
sfc,1000ft2,2,Spacious Apartment next to Presideo Library,3995,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-apartment-next/6848941907.html,pacific heights,37.78857,-122.44394,san francisco
sfc,,1,Dramatic Bay/City View  - 1BD/1BA - Upscale - Parking Available,3775,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-dramatic-bay-city-view/6858326760.html,russian hill,37.799305,-122.418226,san francisco
sfc,,1,1BR/0BA Room/Share - San Francisco,1475,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1br-0ba-room-share-san/6858326362.html,nob hill,37.8002,-122.4091,san francisco
sfc,,1,Apartment with Fireplace and Outdoor Space,3100,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-apartment-with-fireplace/6858325694.html,lower pac hts,37.789457,-122.444119,san francisco
sfc,,2,Spacious 2br-harwood floor-yard-Van Ness /Polk St Rest/Cafes,3600,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-2br-harwood/6858323585.html,russian hill,37.796798,-122.422764,san francisco
sfc,850ft2,1,Large 1 Bedroom 1 Bath Top Floor Unit - Available NOW,3500,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-1-bedroom-1-bath/6853530499.html,alamo square / nopa,37.776132,-122.443872,san francisco
sfc,,1,"MODERN LIVING IN WINE COUNTRY!  SIP, RELAX AND EXPLORE!  CALL TODAY!",1035,https://sfbay.craigslist.org/sfc/apa/d/lodi-modern-living-in-wine-country-sip/6840747195.html,EASY COMMUTE,38.122375,-121.262777,lodi
sfc,607ft2,0,Unique Upgraded Studio to Call your own!,3565,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-unique-upgraded-studio-to/6858319716.html,SOMA / south beach,37.772065,-122.404452,san francisco
sfc,525ft2,0,Spacious Studio w/ Loft with Vaulted Ceilings and Natural Sunlight,2958,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-studio-loft-with/6856632502.html,SOMA / south beach,37.780181,-122.409709,san francisco
sfc,798ft2,2,"SoMa - 2 BR, 1 BA Condo 798 Sq. Ft. - Valencia Corridor",3800,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-soma-2-br-1-ba-condo-798/6858317697.html,SOMA / south beach,37.770972,-122.422468,san francisco
sfc,509ft2,0,Welcome to your Top Notch Studio!!,3405,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-welcome-to-your-top-notch/6858315825.html,SOMA / south beach,37.772065,-122.404452,san francisco
sfc,736ft2,1,"Financial District - 1 BR, 1 BA Apartment 736 Sq. Ft. - Luxury Unit",3750,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-financial-district-1-br-1/6858315704.html,financial district,37.795731,-122.403357,san francisco
sfc,,1,1BR/0BA Room/Share - San Francisco,1475,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1br-0ba-room-share-san/6858315202.html,nob hill,37.8002,-122.4091,san francisco
sfc,330ft2,0,*** TOP FLOOR STUDIO APT SOUTH OF MARKET ***,2045,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-studio-apt/6852749920.html,449 9th Street,37.771659,-122.408991,san francisco
sfc,,0,3BR/2BA APT AVAILABLE! SPACIOUS UNIT IN SOMA,1450,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-3br-2ba-apt-available/6858231118.html,Financial District,37.7621,-122.3971,san francisco
sfc,,2,House Upper Level for Rent 2br/1ba,3450,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-house-upper-level-for/6842656496.html,bayview,37.727326,-122.381859,san francisco
sfc,499ft2,0,Reduced Price On This Studio! Call Today & Move In Tomorrow!~,2995,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-reduced-price-on-this/6858298870.html,SOMA / south beach,37.7725,-122.4147,san francisco
sfc,,0,Studio in a New Building w/Amazing Amenities,1900,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-studio-in-new-building/6855625399.html,tenderloin,37.781654,-122.415505,san francisco
sfc,,2,SF Flat great location!,4000,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-sf-flat-great-location/6845581051.html,mission district,37.766406,-122.424258,san francisco
sfc,615ft2,1,"Located near public transportation, Private saunas, Cable ready",3245,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-located-near-public/6858308763.html,twin peaks / diamond hts,37.744247,-122.438473,san francisco
sfc,840ft2,2,Prime Cow Hollow / Union St 2bd/1ba   - 1 block from Union,3985,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-prime-cow-hollow-union-st/6844053710.html,marina / cow hollow,37.795316,-122.4267,san francisco
sfc,,0,Studio on Stockton Tunnel Top-Classic Building-Open Sunday 2-2:30 PM,1975,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-studio-on-stockton-tunnel/6853636846.html,nob hill,37.792295,-122.407522,san francisco
sfc,,0,Beautifully Furnished Two Bedroom,2500,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautifully-furnished-two/6858219807.html,"San Francisco, CA ,",37.7509,-122.4153,san francisco
sfc,,1,Complete Remodel-Modern Design-W/D-View-Yard-Open Sunday 1-1:30 PM,2995,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-complete-remodel-modern/6847991697.html,pacific heights,37.78941,-122.429879,san francisco
sfc,,1,North Beach/Fishermans Wharf studio apartment,2500,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-north-beach-fishermans/6858306124.html,north beach / telegraph hill,37.803761,-122.413223,san francisco
sfc,1200ft2,3,"Bernal Heights - 3 BR, 2 BA House 1,200 Sq. Ft. - In-Unit Washer/Dryer",3650,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bernal-heights-3-br-2-ba/6858304706.html,bernal heights,37.745029,-122.405574,san francisco
sfc,,1,Sunny Victorian/Architect Remodel in Liberty Hill Historic District,3300,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-sunny-victorian-architect/6852509600.html,noe valley,37.756875,-122.42157,san francisco
sfc,,1,Home Sweet Home at Willow Grove. Apply Now for immediate move-in!,1195,https://sfbay.craigslist.org/sfc/apa/d/modesto-home-sweet-home-at-willow-grove/6858302941.html,Modesto,37.68662,-120.976031,modesto
sfc,,0,Bright 3-bedroom 1.5 Bathroom Single Family Home,2000,https://sfbay.craigslist.org/sfc/apa/d/oakland-bright-3-bedroom-15-bathroom/6858212483.html,"Oakland, CA ,",37.7806,-122.2166,alameda
sfc,501ft2,1,"Contemporary Mecco style window coverings, Flat screen TVs",3775,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-contemporary-mecco-style/6858297259.html,hayes valley,37.771429,-122.424061,san francisco
sfc,,1,Fully Furnished 1BR/1BA garden apartment with all utilities included,2500,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-fully-furnished-1br-1ba/6858282924.html,sunset / parkside,37.761417,-122.483423,daly city
sfc,,2,"Spacious, Remodeled, Top Floor Bedroom, views!",3995,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-remodeled-top/6858297819.html,lower pac hts,37.7917,-122.4186,san francisco
sfc,,1,Beautiful remodeled 1BR in the ideal Pacific/Presidio Heights location,2990,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-remodeled-1br/6855761056.html,laurel hts / presidio,37.789248,-122.445758,san francisco
sfc,,1,Remodeled Hayes Valley Flat w/ Den; Awesome Location,3900,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-remodeled-hayes-valley/6858292466.html,hayes valley,37.776108,-122.425298,san francisco
sfc,,1,Beautiful remodeled 1BR in the ideal Pacific/Presidio Heights location,2990,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-remodeled-1br/6855767587.html,pacific heights,37.789248,-122.445758,san francisco
sfc,498ft2,0,Studio With Full Size Appliances in New High Rise!,3985,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-studio-with-full-size/6858293917.html,SOMA / south beach,37.787295,-122.392719,san francisco
sfc,800ft2,1,Large One Bedroom Apartment Available in Excellent Condition,3500,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-one-bedroom/6858292543.html,russian hill,37.799322,-122.418097,san francisco
sfc,615ft2,1,"Quiet one bedroom apartment, Lots of closet space. Pet Friendly",3153,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-quiet-one-bedroom/6836531100.html,twin peaks / diamond hts,37.744247,-122.438473,san francisco
sfc,,1,Updated Outer Richmond One Bedroom with Parking  ~ J.Wavro,2300,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-updated-outer-richmond/6858292179.html,richmond / seacliff,37.775275,-122.506957,daly city
sfc,,3,M/I Before 4/15/19!  Great Price. Private Balcony with Amazing View!,3795,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-i-before-great-price/6858291866.html,lower pac hts,37.78391,-122.432373,san francisco
sfc,,3,"Lovely 3br/1ba, Brand New, WD ,Top FL, Few Mins Walk to Famous Bakery",3800,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-lovely-3br-1ba-brand-new/6858289637.html,lower pac hts,37.787793,-122.441163,san francisco
sfc,900ft2,2,10min walk to UCSF Newly Remodeled & Furnished 2BR/1BA Garage parking,3000,https://sfbay.craigslist.org/sfc/apa/d/10min-walk-to-ucsf-newly-remodeled/6858288168.html,inner sunset / UCSF,37.758538,-122.463782,san francisco
sfc,450ft2,0,"FABULOUS STUDIO!! 28th floor, STUNNING SF city view",2839,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-fabulous-studio-28th/6858286601.html,downtown / civic / van ness,37.776619,-122.417402,san francisco
sfc,,2,Brand New 2 bed / 1 bath unit in Sunset,3000,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-brand-new-2-bed-1-bath/6858283440.html,sunset / parkside,37.753532,-122.492548,daly city
sfc,462ft2,1,PANORAMIC VIEW OF THE BAY | FANTASTIC 1BD | NEW REMODEL IN TEL-HI,3245,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-panoramic-view-of-the-bay/6858283131.html,north beach / telegraph hill,37.802918,-122.408702,san francisco
sfc,,0,PRIVATE BEDROOM WITH LAUNDRY IN HOME!!,1530,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-private-bedroom-with/6849416145.html,pacific heights,37.784438,-122.446247,san francisco
sfc,550ft2,1,Prime Russian Hill Edwardian Remodel,3000,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-prime-russian-hill/6834354407.html,russian hill,37.799096,-122.412283,san francisco
sfc,,1,"Renovated top-floor 1-bed 1-bath apartment with high, beam ceilings",3450,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-renovated-top-floor-1-bed/6858273703.html,western addition,37.783287,-122.425192,san francisco
sfc,,0,Parkside studio apartment,1950,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-parkside-studio-apartment/6858280161.html,sunset / parkside,37.742945,-122.474613,daly city
sfc,1000ft2,2,top floor unit,2975,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-unit/6836737444.html,sunset / parkside,37.761544,-122.480557,daly city
sfc,,1,Fully Updated One Bedroom Garden Flat in the Heart of Noe Valley,3350,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-fully-updated-one-bedroom/6839765105.html,noe valley,37.7509,-122.4153,san francisco
sfc,,4,Four Bedroom In Richmond District,3900,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-four-bedroom-in-richmond/6852795249.html,richmond / seacliff,37.7786,-122.4892,san francisco
sfc,,1,AMAZING TOP FLOOR NOE VALLEY 1 BED/1 BATH!!!,3700,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-amazing-top-floor-noe/6858273012.html,noe valley,37.750969,-122.436039,san francisco
sfc,,0,Steeped in SF Style – Mint Condition Vintage in the Heart of It All,2295,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-steeped-in-sf-style-mint/6856649194.html,downtown / civic / van ness,37.786567,-122.414437,san francisco
sfc,,0,Re-Mastered Retro in the Heart of the City - $0 Move-In Special,1995,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-re-mastered-retro-in-the/6856650795.html,downtown / civic / van ness,37.78655,-122.414572,san francisco
sfc,,1,Bay Windows & All the Amenities You Need in This Nob Hill One Bedroom,2995,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bay-windows-all-the/6856652093.html,lower nob hill,37.787691,-122.413136,san francisco
sfc,,0,LOCATION! Inner Sunset 2 bedroom 1 bath apartment near UCSF,3000,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-location-inner-sunset-2/6858271285.html,inner sunset / UCSF,37.7593,-122.4836,daly city
sfc,,0,"The Perfect Fit – A-List Amenities, Large Closets & More",2195,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-the-perfect-fit-list/6856636446.html,downtown / civic / van ness,37.7917,-122.4186,san francisco
sfc,,2,Amazing Wrap-Around Views in this Spacious Two Bedroom,3395,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-amazing-wrap-around-views/6856638524.html,downtown / civic / van ness,37.7917,-122.4186,san francisco
sfc,,0,Classic Touches on This Gorgeous Downtown Home -$0 Move-In Special,2795,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-classic-touches-on-this/6856646664.html,downtown / civic / van ness,37.7917,-122.4186,san francisco
sfc,,0,Cozy Pet-Friendly Studio with Green Scenery Just Out Your Window,2095,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-cozy-pet-friendly-studio/6856631874.html,tenderloin,37.783387,-122.416917,san francisco
sfc,,0,Just off Market near the Financial District - $95 Move-In Special,1795,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-just-off-market-near-the/6856631922.html,tenderloin,37.782685,-122.410571,san francisco
sfc,,1,Homey Hayes Valley Pad with All the Right Views - $0 Move-In Special,3195,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-homey-hayes-valley-pad/6856633431.html,hayes valley,37.774181,-122.429178,san francisco
sfc,,0,Crown Terrace @ Clarendon | Spectacular Gorgeous Large JR 1. City View,3540,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-crown-terrace-clarendon/6858270644.html,castro / upper market,37.75812,-122.447852,san francisco
sfc,,2,AMAZING TOP FLOOR HAIGHT-ASHBURY 2 BEDROOM/1 BATH FLAT!!!,3600,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-amazing-top-floor-haight/6858269814.html,haight ashbury,37.771987,-122.437949,san francisco
sfc,650ft2,1,"UNIQUE 1.5 BEDROOM, MOST SUN GARDEN BAYVIEW LOCALE",2400,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-unique-15-bedroom-most/6843166388.html,bayview,37.736729,-122.394093,san francisco
sfc,,1,1BR w/Period Details and Brand New Luxury Finishings,3795,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1br-period-details-and/6856612403.html,lower nob hill,37.78839,-122.416062,san francisco
sfc,,0,"1/2 Month Free - Studio w/ Walk-In Closet, Steps to FiDi, BART",2325,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1-2-month-free-studio/6855717156.html,lower nob hill,37.787376,-122.416495,san francisco
sfc,,0,Brand New Spacious STUDIO in Prime Cow Hollow Location!,2945,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-brand-new-spacious-studio/6855728535.html,marina / cow hollow,37.798507,-122.431856,san francisco
sfc,,2,"2 bedroom unit for rent $1,800",1800,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2-bedroom-unit-for-rent/6858266312.html,bernal heights,37.73893,-122.413938,san francisco
sfc,,1,"1bedroom 1bath Balcony, Parking Available, Onsite laundry",2695,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1bedroom-1bath-balcony/6845288714.html,russian hill,37.799579,-122.423432,san francisco
sfc,,0,Storage Avilable In Controlled Access Building In Soma,50,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-storage-avilable-in/6858265544.html,SOMA / south beach,37.787703,-122.391971,san francisco
sfc,,2,Quiet 2 BD in Nopa,3775,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-quiet-2-bd-in-nopa/6858264749.html,alamo square / nopa,37.776017,-122.44478,san francisco
sfc,726ft2,1,"Phase III Two-level fitness center, Bicycle storage, Disability access",3929,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-phase-iii-two-level/6838995504.html,SOMA / south beach,37.777138,-122.39305,san francisco
sfc,,4,"4 bd 3 ba 2,124 sqft home available now",3500,https://sfbay.craigslist.org/sfc/apa/d/sanford-4-bd-3-ba-2124-sqft-home/6858249295.html,,28.7644,-81.282,lake mary
sfc,,0,Live at the Center of Modern Conveniences,1100,https://sfbay.craigslist.org/sfc/apa/d/live-at-the-center-of-modern/6858261253.html,north beach / telegraph hill,37.796453,-122.405193,san francisco
sfc,600ft2,1,Taylor @ Lombard | Comfy Cozy 1BR With Private Outdoor Space. Garage,2700,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-taylor-lombard-comfy-cozy/6858261213.html,russian hill,37.802375,-122.414882,san francisco
sfc,,4,"4 bd 3 ba 2,124 sqft home available now",3500,https://sfbay.craigslist.org/sfc/apa/d/sanford-4-bd-3-ba-2124-sqft-home/6858249365.html,,28.7644,-81.282,lake mary
sfc,500ft2,1,One Bedroom  Apartment in the Heart of North Beach,2600,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-one-bedroom-apartment-in/6853612778.html,north beach / telegraph hill,37.799347,-122.410258,san francisco
sfc,,0,"Furnished Unit; easy Parking, private entrance, GREAT LOCATION!",1350,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-unit-easy/6838384647.html,sunset / parkside,37.753955,-122.494233,daly city
sfc,,1,"One Bedroom, Lower Nob Hill, Easy Walk to Union Square",2500,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-one-bedroom-lower-nob/6858252852.html,lower nob hill,37.788378,-122.414732,san francisco
sfc,,1,PRIME LOCATION!! 1 BR in the Heart of Pacific Heights,3500,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-prime-location-1-br-in/6858252570.html,pacific heights,37.794127,-122.435085,san francisco
sfc,,0,Updated Studio w/Private Bathroom | Pet Friendly,1725,https://sfbay.craigslist.org/sfc/apa/d/updated-studio-private-bathroom-pet/6855907052.html,lower nob hill,37.787188,-122.418302,san francisco
sfc,,0,Beautifully Renovated Studio | Pet Friendly | Close to FiDi,2245,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautifully-renovated/6856408794.html,downtown / civic / van ness,37.788749,-122.415258,san francisco
sfc,700ft2,2,Free Rent - South of Market West-Be Where the Action Is!,3350,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-free-rent-south-of-market/6844422799.html,SOMA / south beach,37.7725,-122.4147,san francisco
sfc,,0,Beautifully Renovated Studio | Pet Friendly | Top Floor,2395,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautifully-renovated/6856411437.html,financial district,37.788749,-122.415258,san francisco
